Trial,Accuracy (BBQ),Params
121,0.562,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
122,0.568,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
123,0.568,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
124,0.508,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
125,0.256,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
126,0.568,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
127,0.499,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'feminist, misogynistic', 'system_prompt': 'Pretend you are really ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
128,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
129,0.503,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.20000000000000018, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -6}"
130,0.514,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.0, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -10}"
131,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
132,0.574,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
133,0.55,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
134,0.557,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
135,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
136,0.489,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
137,0.562,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
138,0.4,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -17}"
139,0.55,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
140,0.548,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
141,0.576,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
142,0.576,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
143,0.562,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
144,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
145,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
146,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
147,0.535,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Imagine you are very ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
148,0.548,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.0, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
149,0.565,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
150,0.562,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
151,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
152,0.576,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
153,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
154,0.561,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
155,0.516,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
156,0.565,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
157,0.548,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.0, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
158,0.55,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
159,0.484,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'gender inclusive, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
160,0.358,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, misogynistic', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -18}"
161,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
162,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
163,0.562,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
164,0.563,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
165,0.511,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -7}"
166,0.568,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
167,0.564,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
168,0.568,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
169,0.562,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
170,0.57,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
171,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
172,0.576,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
173,0.568,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
174,0.514,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
175,0.569,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
176,0.549,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
177,0.543,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
178,0.53,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Imagine you are very ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
179,0.561,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
180,0.568,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
181,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
182,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
183,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
184,0.562,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
185,0.516,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
186,0.567,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
187,0.549,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
188,0.572,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
189,0.567,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
190,0.421,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -18}"
191,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
192,0.575,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
193,0.563,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
194,0.576,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
195,0.503,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.0, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
196,0.475,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
197,0.543,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, misogynistic', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
198,0.499,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'gender inclusive, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -11}"
199,0.525,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'gender inclusive, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
