Trial,Accuracy (BBQ),Params
119,0.8283333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
120,0.7863333333333333,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -14}"
121,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
122,0.8336666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
123,0.8236666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.20000000000000018, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
124,0.8353333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
125,0.8313333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
126,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
127,0.8223333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
128,0.8293333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
129,0.763,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
130,0.832,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
131,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
132,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
133,0.808,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': -0.7999999999999998, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
134,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
135,0.8336666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
136,0.8306666666666667,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
137,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
138,0.8343333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
139,0.8233333333333334,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
140,0.6713333333333333,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
141,0.8353333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
142,0.8346666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
143,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
144,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
145,0.824,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -7}"
146,0.8296666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'not racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -13}"
147,0.7856666666666666,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -14}"
148,0.8336666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
149,0.8343333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
150,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
151,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
152,0.8316666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
153,0.833,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
154,0.8323333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
155,0.827,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
156,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
157,0.8323333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
158,0.833,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
159,0.662,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -18}"
160,0.8293333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -13}"
161,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
162,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
163,0.832,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
164,0.8326666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
165,0.835,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
166,0.8336666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
167,0.78,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
168,0.833,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
169,0.8333333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
170,0.797,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -13}"
171,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
172,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
173,0.8286666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
174,0.8333333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
175,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
176,0.8343333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
177,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
178,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
179,0.8273333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'not racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
180,0.827,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -8}"
181,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
182,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
183,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
184,0.8366666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
185,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
186,0.8346666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -14}"
187,0.8346666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
188,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
189,0.8306666666666667,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
190,0.823,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
191,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
192,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
193,0.8326666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
194,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
195,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
196,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
197,0.8283333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
198,0.8306666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
199,0.8296666666666667,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
61,0.8366666666666667,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
